DateTime,hostname,node_type,%usr,%sys,%iowait,%steal,%idle,%soft,%irq,proc/s,cswch/s,runq-sz,kbmemused,kbmemfree,%memused,kbcached,pgpgin/s,pgpgout/s,fault/s,tps,bread/s,bwrtn/s,await,avgqu-sz,%util,rxkB/s,txkB/s,rxpck/s,txpck/s,rxerr/s,txerr/s,ldavg-1,ldavg-5,ldavg-15
2024-01-01 00:50:00,compute-01,compute,37.133177462888035,6.598231107722746,3.5402576428219454,1.038769941583855,23.039793501064246,0.7336768306457436,0.42998486514788387,44.500023369129636,4115.120011048169,1.4033711270330502,84476106.6084108,0.0,68.29956492712653,10669642.361025276,47.86583603908999,23.578428670016756,902.1736323945717,87.83906524271234,557.6422778654874,880.233409168954,3.9719662766253427,0.48122419083424867,19.138967650945524,5650.0254332134555,7548.540275128923,2278.0131416636177,2683.887007705723,0.06772843846797373,0.07786348042787941,14.138730743097643,12.844537994243751,11.60499270895562
2024-01-01 00:55:00,compute-01,compute,37.51745596401707,6.635460776123337,3.658325113293052,1.0232104454409372,22.62804160380798,0.7731164742240715,0.41958687853751847,45.36752612283954,4108.379375973335,1.5010128497075308,85255844.32941353,0.0,68.14584030370148,10947703.424940474,50.95569819726543,23.784670756159546,853.9487804850176,89.13494043126488,589.4792464766813,912.2757806817781,4.160361676388939,0.48300173223952597,18.753433848049262,5679.942567014323,7515.848813365994,2328.9209713781415,2656.272308391845,0.08904426001041088,0.08192014711513458,14.369972149101464,12.72907719418264,11.517324793762167
2024-01-01 01:00:00,compute-01,compute,36.106436270816005,6.4388814264799725,3.4710334757204335,0.9909967928484328,21.223917202214395,0.7285603479539645,0.4050892110219627,44.59309578588761,4100.061617518898,1.3772269447729175,85301803.53183617,0.0,64.96651276487682,10581249.393940669,47.99841775606073,24.302882668784484,903.6042096337399,87.32164151161594,557.6165410158295,866.6429779969299,3.9307220975478265,0.46617039501588065,17.499287914218765,5450.504579570471,7874.129429742547,2196.997953830422,2579.190513083528,0.07877066671221793,0.08712386095742983,13.975416021992174,12.84596082317298,11.400055939727604
2024-01-01 01:05:00,compute-01,compute,36.236647530488106,6.557354333197514,3.6431139626421754,0.9628330340090647,20.96379745661205,0.7866197844764785,0.4151054635144308,43.4287125352773,4059.1411666698527,1.45831095937642,84834527.16100393,0.0,65.37625321174086,10679467.559637932,45.02581268997984,23.625174139176366,862.4118580717717,87.17573294865653,529.8533662718725,795.2063370733448,4.173653045627003,0.45716611977812566,18.756637533961115,5576.069628450462,7388.289893331266,2177.1965613294055,2666.901208028091,0.06928194273412341,0.07460691525666116,14.458834215928984,12.819732546701639,11.626675152604067
2024-01-01 01:10:00,compute-01,compute,36.84340584616197,6.3738803641192465,3.5407831066217588,0.9712279533964883,21.08156228504624,0.747065353180255,0.4074042727336493,43.39622261249126,4010.136024497959,1.4266378062943026,85213372.82492363,0.0,65.48226758302718,10857065.978920335,50.41446945591618,23.241894638559668,831.2455510386171,88.90897163264218,559.1441046671408,853.8184093212271,3.884196103429601,0.4812573692451022,18.23992126708153,5689.778150532979,7412.289079562216,2163.9396611958273,2537.940735123289,0.08564448493745538,0.08126710822535846,14.065638901211141,12.573482796963017,11.355553894717442
2024-01-01 01:15:00,compute-01,compute,36.55631488458522,6.382405025004034,3.4885217277141884,1.0109126142176632,21.806556409079036,0.7658092083999539,0.417967543519194,43.81775016727551,4024.1269740637167,1.4996935228600947,84354344.51369858,0.0,65.19882731852505,10802058.568674983,46.162574786458876,24.98932565815713,868.7307427360109,90.27204218816752,537.0117513277711,826.9211058884313,4.188997941517293,0.4665094815297308,18.182766915980636,5198.602327553301,7283.2958743154595,2276.73737473981,2622.9132329658664,0.07893455202933457,0.07238966329677218,14.06815374033609,12.787143703733339,11.349023097752315
2024-01-01 01:20:00,compute-01,compute,36.61851107226616,6.458687791222817,3.393507790323835,1.0308880178694895,21.424533626823447,0.7529229997163198,0.4112976877055359,44.97032750322922,3996.361678907124,1.506237059734205,84527019.4277045,0.0,64.8235211420557,10706642.005036434,48.695509211405614,21.014319126402572,855.0236479421061,88.0754392691406,517.8354976161847,835.9055397668923,3.9700853569068797,0.49575910510981014,17.421548726909506,5309.481707426201,7202.48886705642,2188.572824493223,2710.8825413378895,0.08045653794222,0.07595691148835966,14.230677616543831,12.70596621996171,11.406542550556395
2024-01-01 01:25:00,compute-01,compute,36.41803033273081,6.495458654988047,3.5841250269172518,0.9909439089893796,22.064749007668524,0.7198792716788968,0.4103841435383556,44.703272697120184,4095.1255837725707,1.3544606201201852,83916411.7004774,0.0,66.02490835254224,10715455.506080234,49.26621892835863,24.933386118131178,905.7909224708939,92.10535541732544,521.1813071186695,822.3318018841773,4.128872015359919,0.45179522887929613,18.368940095273462,5626.165200878937,7317.203530252674,2407.358548293149,2477.3690933592693,0.08156293232704599,0.08025518639083966,14.348176557403992,12.775931625627699,11.573962891515807
2024-01-01 01:30:00,compute-01,compute,36.17274304315752,6.448477577483157,3.5110149509493187,0.9967656924945133,21.768280846786062,0.7542314478097237,0.41299915724258685,43.958261341926566,4008.371738808107,1.4958109705337508,84921782.38802612,0.0,64.8847417228535,10709475.431904862,44.76644955262075,22.70695445665247,876.7905014380144,86.22232314502776,530.6200629956888,861.0947292228975,4.041973717559658,0.4790073208975361,18.1771659671827,5314.906966643495,7340.799980452099,2232.390906462949,2686.840544695542,0.09053125702242491,0.077600394998222,14.177039543036667,12.769294281021708,11.509767440575473
2024-01-01 01:35:00,compute-01,compute,36.7884862945362,6.5289420461288525,3.593785923439026,0.9604770125664968,21.143476193056713,0.7620882234974733,0.40851984092251203,44.27634212720966,4082.9759751996744,1.3609737666813715,84105995.46866919,0.0,65.94382192324777,10716117.291994346,44.31295082436506,24.303359810222517,917.7147604960339,90.24588347207872,543.8834877150192,881.0171439695359,3.991528149990947,0.4922305963202822,17.989074280028074,5379.961402003156,7043.884759096634,2261.3389128470985,2646.9426193105855,0.07591824537531883,0.08251009455262638,14.3007022039983,12.73133887376645,11.564693679000804
2024-01-01 01:40:00,compute-01,compute,36.3819661955878,6.452597282152393,3.4479030832116826,0.9983967115247443,21.514819727535503,0.798751892341918,0.4149051888467534,44.321611165120096,4083.933892658844,1.4138965919748856,85379874.05865502,0.0,65.35197521780817,10713896.44006473,47.785894449213416,24.654023982422736,851.1574758371161,91.32303287387657,536.8749310999802,846.0568039119819,4.0558129741128575,0.47920767059221586,18.29486740502779,5823.655197737734,7401.081007610064,2193.291337614914,2698.81724297576,0.07967868256720509,0.07170781154412503,13.94828135861016,12.541977867022961,11.632248545860373
2024-01-01 01:45:00,compute-01,compute,35.73175094346246,6.429954383997747,3.4562852497817627,0.9704457910015185,21.619485800697802,0.7553168119380442,0.4133758637811995,43.74080662385045,4104.919561672969,1.3666606878877698,85183910.80291188,0.0,65.75198002765099,10725506.443693921,47.85357812695947,23.404807088157877,878.7178900394863,84.81948682603293,537.7291553274806,838.4654834352777,3.900448410367578,0.48565406408149464,18.328024966852578,5284.773412641388,7545.728551633075,2193.350019123801,2630.0801797931817,0.07823322272484749,0.07952610795598755,13.859599272393373,12.708322082667834,11.648575726584404
2024-01-01 01:50:00,compute-01,compute,35.82979552371596,6.514896072449538,3.4168866957204767,1.0195057608565048,22.478783543129317,0.732772019733114,0.4164954563990894,41.99173277578964,3990.3517135131196,1.3792389910787617,84368660.08758329,0.0,66.09345956297823,10785962.50058018,50.9852831898153,24.305744268901048,849.8793372143203,88.98904953694098,530.6785215072454,795.2708062895929,3.810469245228317,0.49198871059579186,17.983971669302303,5458.275236011393,7549.421248377642,2130.471942268437,2587.437322963739,0.07139134917873041,0.07639617745244809,14.266336939641258,12.555758327163838,11.429471163035194
2024-01-01 01:55:00,compute-01,compute,37.17276452264223,6.589810159865037,3.510900554227743,0.9931327179652438,21.128585026025434,0.7376530298394626,0.4130505111656556,45.702301473029216,4098.397521278359,1.4524911383039032,83769935.96569312,0.0,65.32221613048239,11008595.010545582,47.522581713630316,24.463778209432764,878.0788282987639,89.90292900453412,532.7168893252206,847.7155987875016,3.9556604564076214,0.5035519209104237,18.07730319496209,5429.9341164289735,7318.269587456956,2140.068012620809,2450.245289906795,0.08036278697261373,0.07911003544268734,13.736713566872288,12.936702923772385,11.350940759596924
2024-01-01 02:00:00,compute-01,compute,35.52181036277302,6.333668475427946,3.5030223845702335,0.9511325014123576,20.69786619822961,0.7080710188909044,0.4138282469662429,46.326849538214745,4036.7105263782923,1.3975290369038964,85399660.44924413,0.0,63.80426126605203,10937840.139031427,48.25691378196225,24.214176518920148,869.5389968812731,87.33875201048615,484.4969744414013,751.019584722729,4.134927048928471,0.4829330769510829,18.017856173496444,5089.923946713294,6730.703607151112,2212.212950926627,2600.892088625628,0.09399285691389427,0.0750557562857067,14.330580331053653,12.796488806306792,11.496017425171377
2024-01-01 02:05:00,compute-01,compute,36.772936161666486,6.360227088457649,3.445157826089132,0.9318194771508304,20.24776697241834,0.748702297085155,0.4014149290893458,44.18779387393114,4052.4438204087223,1.457683830249426,85087808.16726871,0.0,64.41089803918796,10785765.881863315,45.44988558480512,23.093735533069776,890.2824932720146,89.97751330314779,528.4952889187972,792.9017853153492,3.92378352209003,0.49740681726005803,17.45369642340032,4967.754820966245,6739.561335975636,2151.5667037965754,2729.902427161252,0.07604015189856711,0.07444194848753141,13.909657436391797,12.827176022152782,11.462847195666198
2024-01-01 02:10:00,compute-01,compute,34.81915599073505,6.339604907174605,3.4242398062764456,0.9528997679999679,20.240990005203507,0.7093015710558416,0.40451453238966345,43.726685751048684,4019.2860523984514,1.4457930351691681,84676712.68706638,0.0,63.79802179853082,10908921.729871057,50.13211831141388,23.767670049671462,878.7980669431189,87.85872576125975,510.49067870217925,791.6002233535197,4.0344916170155765,0.4803320864248145,17.75368878918955,4861.868721635915,6733.019547410368,2322.8417805345084,2613.2653925275804,0.0827028280533667,0.08958327291546342,14.07385493908668,12.565162523918758,11.618559133240149
2024-01-01 02:15:00,compute-01,compute,35.724597658626614,6.308286629479641,3.2512875906749086,0.9889699733861037,20.973464665091647,0.7497712560032957,0.3982640567152507,43.74562351957725,3978.6988224769498,1.3643615668947886,84237636.90531187,0.0,63.66541225277319,10841338.338361343,49.92905459530913,26.512310331674403,883.3379499783625,94.52939350271615,499.27658719490915,755.5761542392555,4.30975776150853,0.49050592947499927,17.970795938003626,4904.200666535139,7032.402316110135,2389.7986742529665,2745.421798651132,0.0737855214475478,0.0907596949073041,13.907566235470421,12.878446920029612,11.627418077357506
2024-01-01 02:20:00,compute-01,compute,35.77583455027098,6.324370365307768,3.5128349590663825,0.9826638077470896,20.250001408615404,0.7082183519671337,0.39261551265321065,46.071730141793964,4086.0230470197844,1.489679534871664,83756850.36676222,0.0,64.35975102738898,10862362.345283633,49.64060213116939,25.314752997121772,857.6207340415797,88.9031696894619,531.6040661396952,764.0791886428686,3.997345687431016,0.471000892707307,18.09210490415728,4856.616698979276,6699.247067616499,2240.39816344617,2779.755548142355,0.08211358827563034,0.0888857132208834,14.131771752932902,13.072174820951414,11.58055422141393
2024-01-01 02:25:00,compute-01,compute,36.01402367406912,6.346127068821452,3.61531424493168,0.9647894047044487,20.399446195506165,0.7391367733571127,0.39827273283887227,41.85248336055163,4011.3142055889557,1.4207545293605641,85376770.8910051,0.0,63.476968400341526,10848811.680009453,46.55740298850068,24.471240258795856,865.128335987741,87.43501994432131,510.79172897459256,795.253739401642,4.166229636858979,0.4536188172720266,18.07082144429411,5123.788607292995,6839.884346747518,2139.6294937273005,2782.7248787522817,0.08604363666069528,0.07555673713060515,14.164447999894254,12.915574716775446,11.44313959372972
2024-01-01 02:30:00,compute-01,compute,35.24901182182919,6.246157862563475,3.403902323702963,0.9496591140377532,20.50139985723483,0.737563671888199,0.41483201527367697,44.40416810722792,4080.9243689071154,1.488894247130378,84237653.96958841,0.0,63.390534170405424,10880709.74258048,48.75347521478436,24.181440825166046,884.0026897121145,87.48040435216039,505.2035945323951,797.2131752920632,4.10877950437401,0.44845365677805993,17.87314392752336,5036.5818436995705,6806.624485512554,2362.3012861791462,2645.773797193952,0.08404827235680025,0.08097626263770692,14.386924802961111,12.747866100388423,11.637539931850197
2024-01-01 02:35:00,compute-01,compute,34.464222848856934,6.238077818751275,3.465095425520286,0.9551779017237855,21.004987275016845,0.740699238070464,0.40422326115760815,42.94118500656495,3920.0297842293553,1.4822784754818032,85667744.43188408,0.0,63.46242955161703,11123376.488530459,49.146653136603284,24.43355094036816,880.5433606193874,87.02574600451385,510.57875360838835,784.2564940182384,4.065616643232926,0.4664387708964129,17.498358800428306,5074.6183428652275,7103.418666119051,2159.358768980224,2735.4400572367786,0.0845361488363117,0.0794001462559328,14.31779323696117,12.502112007793468,11.543571318012516
2024-01-01 02:40:00,compute-01,compute,35.89634783084114,6.2819494022520335,3.330289379994512,0.9418319503144442,20.58191436825721,0.7417039245952463,0.39699280565058304,43.49470765015623,4048.3613280342943,1.5051787509575647,84567640.95793268,0.0,63.84341841111536,10920455.517246556,53.58668657634731,24.231289258885376,908.8121821098295,93.08263487081543,519.6156674704641,788.2792516334214,3.942970978293096,0.4903530065398495,17.51641844302405,5075.622869427852,6776.416875009226,2218.734182458241,2768.2273540368915,0.07513381273641805,0.08033243942667732,14.495293803772475,12.734825646494853,11.532607549424915
2024-01-01 02:45:00,compute-01,compute,35.57552112876839,6.361956332713026,3.450980206527325,0.960376610144544,21.286503649451447,0.7489902507394169,0.4022509387031935,44.109667999652544,3996.1859741696094,1.493534240639134,84796766.65995619,0.0,64.01860431804397,10751098.090391023,46.78922144521512,24.16936796785807,897.391980175519,89.70162676990851,516.5079984248921,791.318254665794,4.138653040029104,0.4773985518991819,18.599706705331297,4998.330796984347,6614.74632985306,2227.2901249275665,2765.1022086104376,0.07563014830238175,0.08823403892294442,14.149750124050033,12.72019185740703,11.578518853623178
2024-01-01 02:50:00,compute-01,compute,35.82395593788131,6.274007764468194,3.3836660697068552,0.9432250458894861,21.09205398040207,0.7120021182393056,0.4023364970737086,42.68134775323818,4001.856006850555,1.4565918665645416,84270071.20904303,0.0,63.656746586410534,10700790.232085416,45.742922661924766,24.268535409934522,890.02824842037,89.77833595681591,485.8018393999674,819.5138611956561,3.946782174449624,0.46019886546789246,16.847796715897598,5031.210604834232,6844.82302419275,2259.607480419463,2605.6644449965197,0.0822002995108981,0.08738404522916882,14.08178137307707,12.672851827924864,11.496235902438087
2024-01-01 02:55:00,compute-01,compute,35.49806581091606,6.351292941094169,3.3776246759645554,0.9607904637720333,20.53016359337361,0.7411068887771023,0.39968001247922813,44.464100377264344,3989.56178264767,1.4131928089533823,85067144.55373916,0.0,64.27144513111935,10680449.829837391,47.90145057187228,24.53702478588738,862.5533663333364,85.39773121775005,509.07910215588333,843.5337280048653,3.9635934689975625,0.48592875369208605,18.146597692436554,5040.07787915884,6472.443022417005,2263.765891739458,2674.525813274606,0.07910880567516361,0.08010766354995826,14.453328665443072,12.733347726720508,11.349326845460018
2024-01-01 03:00:00,compute-01,compute,36.93217745922581,6.227297830566555,3.3944114345952006,0.980922164715796,19.264870479341194,0.7335606957919909,0.4003119548802485,43.030720154076505,4030.5409181694513,1.4002094507230287,85207102.61233716,0.0,63.38289723635156,10700696.768861251,49.38096255703771,23.57967913502849,851.0524678330083,87.17146165776215,481.32183607195316,735.6626819201114,3.908327198142612,0.49698499059851325,17.451804723760198,4442.513329880158,6710.070578841707,2162.9006558185015,2624.1465587785888,0.08087313053815931,0.08559828491345597,13.581368495348261,12.913979365253613,11.535680238545954
2024-01-01 03:05:00,compute-01,compute,35.868942780864906,6.154104516111808,3.1372021264014265,0.9536766520363253,20.705999334671766,0.7022860192590308,0.38917859268700733,42.586651519284224,4007.7537537423495,1.4406314002958798,84634996.4390089,0.0,63.060147518737324,10682926.984341219,45.954629323915825,25.200973469746632,864.8478453639502,89.62019401938261,448.41119293874823,714.7158754538794,3.7347845094102428,0.4805759966668428,18.0377560248682,4824.795589584165,6203.748103721209,2183.756982272454,2652.3359805671726,0.0733436953438719,0.07246577996272316,13.811683394139939,12.954001607705047,11.384790067645191
2024-01-01 03:10:00,compute-01,compute,35.4384047573437,6.105642308410105,3.512685985078863,0.9388193542285338,21.221060029285944,0.7457140001421854,0.40514651810453484,42.959641735766375,3875.155883111626,1.4960276898189948,85492357.11311395,0.0,63.742713143508,10618539.191041267,46.47955759401615,22.80089908648185,851.7228525899459,89.39748505413596,455.0133409957096,696.2955873696654,3.961940955780974,0.4920179930267857,17.872608401653558,4562.153484191509,6322.944609911782,2316.414601340495,2654.225192546845,0.07827095614985712,0.07501749916677844,14.112778528987407,12.799716568075137,11.611051620852596
2024-01-01 03:15:00,compute-01,compute,34.2692270954514,6.20758815174379,3.462857297513366,0.9677669357597157,20.67131246989845,0.7294019922196243,0.4037447486518384,44.72736061713387,3951.1899011009314,1.433385345079263,83855211.91583808,0.0,63.05778648420396,10727155.280927809,46.642175942917035,25.093592295957126,892.5160490004199,85.0743614989109,482.44904638952556,722.6997444898019,4.159996081638041,0.4801634668651988,17.69997093954761,4651.363641445024,6258.04993694705,2239.0395570275555,2584.3531154830207,0.08233854741588931,0.08055946011480222,14.641648683529455,13.011642507407847,11.61049062498828
2024-01-01 03:20:00,compute-01,compute,34.805464529459506,6.310902598163092,3.460276048496844,0.9637187553921785,20.809532173243653,0.7129186486611769,0.406564796688203,44.781864354091354,4215.52365290037,1.3834191633434787,84245359.63370088,0.0,63.55552489974701,10731009.1030835,49.071820697988386,24.14838109110786,860.9307641630544,83.42173792148941,454.75119458502337,690.2645981395889,4.033802647640985,0.49838643398525284,17.704818017781918,4762.392215411562,6465.207267120585,2245.4026986763433,2571.8012360334624,0.08557872555260711,0.08778118201041561,14.3156008266163,12.82136700284028,11.607094342207903
2024-01-01 03:25:00,compute-01,compute,36.22680693091145,6.194279861582887,3.4562565609048375,0.9586662392367143,20.3517680744544,0.6989979556925272,0.3995528288862944,43.06585078891676,3997.171115076654,1.514704542253466,84648189.44192281,0.0,62.896937232898594,10607592.86604946,48.50414488572903,25.431340572841556,901.1186925669198,92.15523503563003,469.12947976141993,752.8264207265308,4.015467415775911,0.4660855579273172,17.92264304370692,4666.983533710294,6555.174270191787,2288.502484119836,2650.059785861586,0.09381306388849879,0.07665577036954126,13.39103770306601,12.86442136171188,11.420684347820421
2024-01-01 03:30:00,compute-01,compute,37.22197768207692,6.225800334931542,3.2975705868430563,0.9687646829436845,19.69084631908449,0.690142555291675,0.3928573231788013,43.065268985074816,4181.425625577416,1.3978018464538093,85775017.44705063,0.0,62.920184439022634,10824947.124638766,44.59382920500491,23.82891716394523,847.5484085127746,87.90562864092044,453.16116970154906,716.4123746314191,3.9173476756983083,0.477045657822922,17.69108662121944,4610.4605502924505,6323.39857285657,2128.2483971999595,2666.9096795666796,0.07913045673216058,0.0855661353003127,14.34230728493392,12.907724609660793,11.661198663711897
2024-01-01 03:35:00,compute-01,compute,35.01787949167189,6.178453178207451,3.324662757127077,0.982870201691867,21.545067027746082,0.7051289875603898,0.39368558871471004,43.36262041329101,4017.338250959051,1.458643063281857,84486932.29882501,0.0,64.15061496284746,10929297.22496461,45.25471026209588,25.250073088963763,861.6795166844505,87.69933734300244,438.3474496171195,710.9544008027549,3.9970084006458926,0.5078776837751288,18.250429632216814,4536.920420386419,6102.93800716364,2170.388479608911,2682.4855839543866,0.08660536793805307,0.07064045178852725,14.335732761686888,12.814003696524143,11.519844204612905
2024-01-01 03:40:00,compute-01,compute,34.286934463687,6.265834378196953,3.4616557833295465,0.9645158558622333,20.461414865940966,0.7428635081716843,0.39316644858405864,44.29125896167086,3995.8390146698384,1.439001337793569,85028650.01595752,0.0,63.01555721101082,10723964.428559242,49.27303844263809,23.936083517323446,872.3057843802309,89.51484233440456,467.0693898620307,742.3163944584717,3.942576542225764,0.5238299094246142,17.407968178876533,4514.95435977184,6269.874585374575,2305.1438725440817,2668.047897013154,0.07548729697758341,0.06989372613104237,13.865756220928862,13.161057045592736,11.696303275843443
2024-01-01 03:45:00,compute-01,compute,36.03460307998469,6.401493248819353,3.2736680966476026,0.9241999103458981,20.66030081381963,0.7061904579637517,0.3941845378095894,42.76252704932189,4020.9595569985195,1.4425150335633647,85251079.15947843,0.0,62.66664226179814,10915877.65075581,50.61281024413659,23.49613153593121,905.6680995393551,85.50990710352293,477.87404023095047,751.5104594745619,3.9339012571540493,0.477310903117746,18.127560826430678,4722.4911767185495,6345.879935978316,2310.020156979092,2650.9467746409996,0.08352136001620986,0.07957022228062006,13.389164059758219,12.72526623064231,11.494377884810326
2024-01-01 03:50:00,compute-01,compute,35.986302276281826,6.157179061385367,3.2550742044815513,0.9544703391388278,20.72617964298913,0.711901739357451,0.4076973412549481,43.31271132772551,3973.1664450826506,1.4562998172398058,85552784.9177001,0.0,62.999181021183674,10719235.360550197,47.97269561130726,24.006523697244475,896.8690392125568,84.09737286797659,484.774748274374,697.4705603768864,4.160223336070922,0.48332849025872876,17.920827162637856,4409.2085407070645,6455.8650048664185,2309.731268815266,2645.380777053897,0.07730262671110485,0.07844149299642818,13.907530885669948,12.782446156232663,11.428043719674939
2024-01-01 03:55:00,compute-01,compute,34.85547726574396,6.293505807957513,3.2700057866953234,1.0230137146522913,20.244609903403315,0.7152670812751694,0.4064049237918159,43.17528078135391,4108.636869940354,1.5483993065139392,85170079.0160419,0.0,63.81858200531336,10713522.430814069,48.15604026184246,23.84715149874765,861.9260351344194,93.03197057933323,457.738575663671,706.0124596063565,3.880002822637827,0.48888267512182515,18.249673971186542,4670.736898028088,6340.95201871359,2152.3677080443263,2681.908582904827,0.07695514158555634,0.08323137542073807,13.750707581899787,12.650544831344224,11.702069746669057
